Tanggal,Komoditas,Provinsi,Harga
30/05/2022,Gula Konsumsi,Sulawesi Tengah,15708.0
30/05/2022,Gula Konsumsi,Sulawesi Tenggara,14824.0
30/05/2022,Gula Konsumsi,Sulawesi Utara,15441.0
31/05/2022,Gula Konsumsi,Gorontalo,15172.0
31/05/2022,Gula Konsumsi,Sulawesi Barat,14917.0
31/05/2022,Gula Konsumsi,Sulawesi Selatan,14688.0
31/05/2022,Gula Konsumsi,Sulawesi Tengah,15864.0
31/05/2022,Gula Konsumsi,Sulawesi Tenggara,14765.0
31/05/2022,Gula Konsumsi,Sulawesi Utara,15478.0
01/06/2022,Gula Konsumsi,Gorontalo,15172.0
01/06/2022,Gula Konsumsi,Sulawesi Barat,14917.0
01/06/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
01/06/2022,Gula Konsumsi,Sulawesi Tengah,15667.0
01/06/2022,Gula Konsumsi,Sulawesi Tenggara,14724.0
01/06/2022,Gula Konsumsi,Sulawesi Utara,15544.0
02/06/2022,Gula Konsumsi,Gorontalo,15172.0
02/06/2022,Gula Konsumsi,Sulawesi Barat,14583.0
02/06/2022,Gula Konsumsi,Sulawesi Selatan,14729.0
02/06/2022,Gula Konsumsi,Sulawesi Tengah,15654.0
02/06/2022,Gula Konsumsi,Sulawesi Tenggara,14738.0
02/06/2022,Gula Konsumsi,Sulawesi Utara,15444.0
03/06/2022,Gula Konsumsi,Gorontalo,15172.0
03/06/2022,Gula Konsumsi,Sulawesi Barat,14917.0
03/06/2022,Gula Konsumsi,Sulawesi Selatan,14583.0
03/06/2022,Gula Konsumsi,Sulawesi Tengah,15650.0
03/06/2022,Gula Konsumsi,Sulawesi Tenggara,14812.0
03/06/2022,Gula Konsumsi,Sulawesi Utara,15359.0
04/06/2022,Gula Konsumsi,Gorontalo,15172.0
04/06/2022,Gula Konsumsi,Sulawesi Barat,14900.0
04/06/2022,Gula Konsumsi,Sulawesi Selatan,14708.0
04/06/2022,Gula Konsumsi,Sulawesi Tengah,15773.0
04/06/2022,Gula Konsumsi,Sulawesi Tenggara,14480.0
04/06/2022,Gula Konsumsi,Sulawesi Utara,15357.0
05/06/2022,Gula Konsumsi,Gorontalo,15167.0
