Tanggal,Komoditas,Provinsi,Harga
23/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17367.0
24/08/2023,Minyak Goreng Kemasan,Gorontalo,16555.0
24/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
24/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17478.0
24/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18417.0
24/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20096.0
24/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17385.0
25/08/2023,Minyak Goreng Kemasan,Gorontalo,16555.0
25/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18583.0
25/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
25/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18538.0
25/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19915.0
25/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17467.0
26/08/2023,Minyak Goreng Kemasan,Gorontalo,16555.0
26/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
26/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
26/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17800.0
26/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20102.0
26/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17400.0
27/08/2023,Minyak Goreng Kemasan,Gorontalo,16528.0
27/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18502.0
27/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
27/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18417.0
27/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20176.0
27/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17357.0
28/08/2023,Minyak Goreng Kemasan,Gorontalo,16578.0
28/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
28/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
28/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18538.0
28/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20037.0
28/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17333.0
29/08/2023,Minyak Goreng Kemasan,Gorontalo,16578.0
29/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
29/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17396.0
29/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18538.0
29/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20037.0
29/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17400.0
30/08/2023,Minyak Goreng Kemasan,Gorontalo,16633.0
30/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
30/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17545.0
30/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18333.0
30/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20020.0
30/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17429.0
31/08/2023,Minyak Goreng Kemasan,Gorontalo,16633.0
31/08/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
31/08/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
31/08/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17769.0
31/08/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20146.0
31/08/2023,Minyak Goreng Kemasan,Sulawesi Utara,17400.0
01/09/2023,Minyak Goreng Kemasan,Gorontalo,16633.0
01/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
01/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
01/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18385.0
01/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20024.0
01/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17333.0
02/09/2023,Minyak Goreng Kemasan,Gorontalo,16633.0
02/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
02/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17938.0
02/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18385.0
02/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19902.0
02/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17333.0
03/09/2023,Minyak Goreng Kemasan,Gorontalo,16383.0
03/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,17500.0
03/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
03/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18385.0
03/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20031.0
03/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17308.0
04/09/2023,Minyak Goreng Kemasan,Gorontalo,16383.0
04/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18639.0
04/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17521.0
04/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18250.0
04/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20033.0
04/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17300.0
05/09/2023,Minyak Goreng Kemasan,Gorontalo,16483.0
05/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18639.0
05/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
05/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18000.0
05/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19973.0
05/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17333.0
06/09/2023,Minyak Goreng Kemasan,Gorontalo,16483.0
06/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18583.0
06/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
06/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18000.0
06/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20065.0
06/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17250.0
07/09/2023,Minyak Goreng Kemasan,Gorontalo,16400.0
07/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18639.0
07/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
07/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18385.0
07/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20052.0
07/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17367.0
08/09/2023,Minyak Goreng Kemasan,Gorontalo,16381.0
08/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18472.0
08/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
08/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
08/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19846.0
08/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17333.0
09/09/2023,Minyak Goreng Kemasan,Gorontalo,16381.0
09/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18472.0
09/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
09/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18458.0
09/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20031.0
09/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17420.0
10/09/2023,Minyak Goreng Kemasan,Gorontalo,16381.0
10/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18967.0
10/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17479.0
10/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
10/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20031.0
10/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17367.0
11/09/2023,Minyak Goreng Kemasan,Gorontalo,16398.0
11/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18472.0
11/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17396.0
11/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18042.0
11/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20031.0
11/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17393.0
12/09/2023,Minyak Goreng Kemasan,Gorontalo,16365.0
12/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18639.0
12/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
12/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
12/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20031.0
12/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17260.0
13/09/2023,Minyak Goreng Kemasan,Gorontalo,16231.0
13/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18583.0
13/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17167.0
13/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
13/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19895.0
13/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17279.0
14/09/2023,Minyak Goreng Kemasan,Gorontalo,16398.0
14/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18583.0
14/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17391.0
14/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
14/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20090.0
14/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17133.0
15/09/2023,Minyak Goreng Kemasan,Gorontalo,16342.0
15/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
15/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
15/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18409.0
15/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20149.0
15/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17336.0
16/09/2023,Minyak Goreng Kemasan,Gorontalo,16309.0
16/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
16/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
16/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17864.0
16/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20769.0
16/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17280.0
17/09/2023,Minyak Goreng Kemasan,Gorontalo,16342.0
17/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18600.0
17/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
17/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
17/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20089.0
17/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17213.0
18/09/2023,Minyak Goreng Kemasan,Gorontalo,16342.0
18/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,17750.0
18/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
18/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18042.0
18/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19752.0
18/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17267.0
19/09/2023,Minyak Goreng Kemasan,Gorontalo,16142.0
19/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,17700.0
19/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
19/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
19/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19708.0
19/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17267.0
20/09/2023,Minyak Goreng Kemasan,Gorontalo,16142.0
20/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,20000.0
20/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17795.0
20/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18133.0
20/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19653.0
20/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17077.0
21/09/2023,Minyak Goreng Kemasan,Gorontalo,16142.0
21/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,17000.0
21/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
21/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18423.0
21/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19843.0
21/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17267.0
22/09/2023,Minyak Goreng Kemasan,Gorontalo,16142.0
22/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18472.0
22/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17729.0
22/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17500.0
22/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19696.0
22/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17267.0
23/09/2023,Minyak Goreng Kemasan,Gorontalo,16126.0
23/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18250.0
23/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17625.0
23/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18150.0
23/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19740.0
23/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17067.0
24/09/2023,Minyak Goreng Kemasan,Gorontalo,16144.0
24/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18250.0
24/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
24/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17958.0
24/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20115.0
24/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17067.0
25/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
25/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18250.0
25/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17667.0
25/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17731.0
25/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19931.0
25/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17077.0
26/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
26/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18287.0
26/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17625.0
26/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17731.0
26/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20052.0
26/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17036.0
27/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
27/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
27/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17630.0
27/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17731.0
27/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,20560.0
27/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17200.0
28/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
28/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18370.0
28/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
28/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17958.0
28/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19809.0
28/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,17071.0
29/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
29/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18556.0
29/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17646.0
29/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17731.0
29/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19821.0
29/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,16967.0
30/09/2023,Minyak Goreng Kemasan,Gorontalo,16011.0
30/09/2023,Minyak Goreng Kemasan,Sulawesi Barat,18426.0
30/09/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17667.0
30/09/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17731.0
30/09/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19946.0
30/09/2023,Minyak Goreng Kemasan,Sulawesi Utara,16967.0
01/10/2023,Minyak Goreng Kemasan,Gorontalo,15900.0
01/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18417.0
01/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17563.0
01/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17808.0
01/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19852.0
01/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16857.0
02/10/2023,Minyak Goreng Kemasan,Gorontalo,16000.0
02/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18417.0
02/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
02/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18577.0
02/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19969.0
02/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,17000.0
03/10/2023,Minyak Goreng Kemasan,Gorontalo,16067.0
03/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18583.0
03/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17625.0
03/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18577.0
03/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19852.0
03/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,17000.0
04/10/2023,Minyak Goreng Kemasan,Gorontalo,15683.0
04/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18444.0
04/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17457.0
04/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18577.0
04/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19531.0
04/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,17107.0
05/10/2023,Minyak Goreng Kemasan,Gorontalo,16067.0
05/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18445.0
05/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
05/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18577.0
05/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19627.0
05/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,17033.0
06/10/2023,Minyak Goreng Kemasan,Gorontalo,16133.0
06/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18445.0
06/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17583.0
06/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18385.0
06/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19181.0
06/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16923.0
07/10/2023,Minyak Goreng Kemasan,Gorontalo,16133.0
07/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
07/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
07/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18333.0
07/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19620.0
07/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,17036.0
08/10/2023,Minyak Goreng Kemasan,Gorontalo,15767.0
08/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
08/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
08/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18500.0
08/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19324.0
08/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
09/10/2023,Minyak Goreng Kemasan,Gorontalo,16183.0
09/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
09/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17292.0
09/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18500.0
09/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19561.0
09/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16893.0
10/10/2023,Minyak Goreng Kemasan,Gorontalo,16217.0
10/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
10/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
10/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18500.0
10/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19426.0
10/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
11/10/2023,Minyak Goreng Kemasan,Gorontalo,16260.0
11/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18417.0
11/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17553.0
11/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17429.0
11/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19683.0
11/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
12/10/2023,Minyak Goreng Kemasan,Gorontalo,16217.0
12/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18500.0
12/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17542.0
12/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
12/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19467.0
12/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16860.0
13/10/2023,Minyak Goreng Kemasan,Gorontalo,16000.0
13/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18417.0
13/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17479.0
13/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
13/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19426.0
13/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
14/10/2023,Minyak Goreng Kemasan,Gorontalo,16550.0
14/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,17800.0
14/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17521.0
14/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17917.0
14/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19561.0
14/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
15/10/2023,Minyak Goreng Kemasan,Gorontalo,16531.0
15/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
15/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17521.0
15/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17900.0
15/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19902.0
15/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16934.0
16/10/2023,Minyak Goreng Kemasan,Gorontalo,16081.0
16/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,17800.0
16/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17478.0
16/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
16/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19922.0
16/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16929.0
17/10/2023,Minyak Goreng Kemasan,Gorontalo,15954.0
17/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18176.0
17/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17417.0
17/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
17/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19669.0
17/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
18/10/2023,Minyak Goreng Kemasan,Gorontalo,16581.0
18/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18167.0
18/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17375.0
18/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
18/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19377.0
18/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16933.0
19/10/2023,Minyak Goreng Kemasan,Gorontalo,16481.0
19/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18167.0
19/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17521.0
19/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17917.0
19/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19310.0
19/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16833.0
20/10/2023,Minyak Goreng Kemasan,Gorontalo,16481.0
20/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18800.0
20/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
20/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
20/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19402.0
20/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16679.0
21/10/2023,Minyak Goreng Kemasan,Gorontalo,16481.0
21/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
21/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
21/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18091.0
21/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19531.0
21/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16767.0
22/10/2023,Minyak Goreng Kemasan,Gorontalo,16481.0
22/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
22/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
22/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18333.0
22/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19556.0
22/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16767.0
23/10/2023,Minyak Goreng Kemasan,Gorontalo,16481.0
23/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,17667.0
23/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
23/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
23/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19440.0
23/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16633.0
24/10/2023,Minyak Goreng Kemasan,Gorontalo,16593.0
24/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
24/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17500.0
24/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,17917.0
24/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19571.0
24/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
25/10/2023,Minyak Goreng Kemasan,Gorontalo,16661.0
25/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18667.0
25/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
25/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
25/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19781.0
25/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16900.0
26/10/2023,Minyak Goreng Kemasan,Gorontalo,16694.0
26/10/2023,Minyak Goreng Kemasan,Sulawesi Barat,18333.0
26/10/2023,Minyak Goreng Kemasan,Sulawesi Selatan,17458.0
26/10/2023,Minyak Goreng Kemasan,Sulawesi Tengah,18308.0
26/10/2023,Minyak Goreng Kemasan,Sulawesi Tenggara,19750.0
26/10/2023,Minyak Goreng Kemasan,Sulawesi Utara,16808.0
27/10/2023,Minyak Goreng Kemasan,Gorontalo,16317.0
